prn,toe,toc,a0,a1,a2,sqrt_a,e,i0,omega0,omegadot,m0,w,delta_n,idot,c_uc,c_us,c_rc,c_rs,c_ic,c_is,tgd,health,week,fit_interval
1,583200.0,576018.0,0.000275564845651,-4.77484718431e-12,0.0,5153.76130104,0.0134088918567,0.955007289464,0.316298152825,-8.02033407911e-09,-0.843034363491,1.03186965488,5.83345727262e-09,-3.40728478423e-10,2.56113708019e-06,9.39331948757e-06,197.5,44.75,1.49011611938e-08,3.03611159325e-07,-1.95577740669e-08,63.0,2313,4
1,590400.0,583488.0,0.000275529921055,-4.77484718431e-12,0.0,5153.75806236,0.0134073080262,0.955004647434,0.316240035478,-8.06783605775e-09,0.20706104897,1.03191226676,5.85060084387e-09,-3.76801409577e-10,1.73039734364e-06,9.57027077675e-06,195.09375,33.21875,-1.75088644028e-07,1.91852450371e-07,-1.95577740669e-08,63.0,2313,4
1,597600.0,590418.0,0.00027549546212,-4.88853402203e-12,0.0,5153.75814629,0.0134073813679,0.955001348554,0.316182465263,-8.04712090917e-09,1.25720036799,1.03191135683,5.81774233232e-09,-4.82162941165e-10,1.74343585968e-06,9.51252877712e-06,194.375,33.75,-2.32830643654e-07,0.0,-1.95577740669e-08,63.0,2313,4
2,518400.0,511218.0,-0.000438429415226,6.70752342558e-12,0.0,5153.69993019,0.0159989196109,0.967305989091,2.31130377954,-8.49106797278e-09,1.05981285897,-1.19227319924,4.69090968093e-09,-1.25005206969e-11,-1.88499689102e-06,7.32019543648e-07,369.84375,-28.96875,3.53902578354e-08,-3.48314642906e-07,-1.76951289177e-08,0.0,2313,4
2,525600.0,524988.0,-0.000438380986452,6.70752342558e-12,0.0,5153.70593834,0.0159992261324,0.967306901952,2.3112447742,-8.16355433052e-09,2.10977654443,-1.19207446621,4.47518640948e-09,-1.14290474943e-10,-1.03190541267e-06,-4.33996319771e-07,389.4375,-16.125,2.04890966415e-07,-1.30385160446e-08,-1.76951289177e-08,0.0,2313,4
2,532784.0,531516.0,-0.000438333023339,6.70752342558e-12,0.0,5153.70544434,0.015999309253,0.967306425041,2.31118546019,-8.15426822943e-09,-3.12555487579,-1.1921001492,4.46125725784e-09,2.28580949885e-11,-1.19023025036e-06,-5.73694705963e-07,390.375,-21.46875,1.65775418282e-07,1.88127160072e-07,-1.76951289177e-08,0.0,2313,4
2,532800.0,525618.0,-0.000438332557678,6.70752342558e-12,0.0,5153.70544052,0.0159993105335,0.967306425041,2.31118532706,-8.1539110717e-09,-3.12322120547,-1.1921001214,4.46090010011e-09,2.28580949885e-11,-1.19023025036e-06,-5.73694705963e-07,390.375,-21.46875,1.65775418282e-07,1.88127160072e-07,-1.76951289177e-08,0.0,2313,4
2,539984.0,532818.0,-0.000438284594566,6.70752342558e-12,0.0,5153.70478821,0.0159992622212,0.967306628387,2.31112676645,-8.1831980059e-09,-2.07544059022,-1.19205451785,4.33196615806e-09,4.03588239642e-11,-5.99771738052e-07,8.75443220139e-08,380.1875,-21.90625,6.33299350738e-08,2.73808836937e-07,-1.76951289177e-08,0.0,2313,4
2,547200.0,540018.0,-0.000438236165792,6.70752342558e-12,0.0,5153.70059395,0.0159998806193,0.967305791597,2.31106579056,-8.49642533879e-09,-1.02308317433,-1.19191472725,4.44804242168e-09,1.06790162525e-10,-1.15483999252e-06,1.38394534588e-06,362.1875,-25.75,-2.03028321266e-07,7.07805156708e-08,-1.76951289177e-08,0.0,2313,4
2,554400.0,547218.0,-0.000438187737018,6.70752342558e-12,0.0,5153.70244026,0.0160005217185,0.967305910094,2.31100581823,-8.49606818106e-09,0.0271311675163,-1.19196723139,4.38303971405e-09,-1.34648465792e-10,-9.29459929466e-07,1.53109431267e-06,357.25,-18.0625,-1.97440385819e-07,-2.44006514549e-07,-1.76951289177e-08,0.0,2313,4
2,561600.0,559601.0,-0.000438139308244,6.70752342558e-12,0.0,5153.69997978,0.015999200521,0.967304932865,2.31094461852,-8.4307083157e-09,1.07731350949,-1.19198521211,4.53518890882e-09,-1.7786455163e-10,-9.49949026108e-07,1.10454857349e-06,360.8125,-7.46875,6.89178705216e-08,-3.24100255966e-07,-1.76951289177e-08,0.0,2313,4
2,568800.0,562476.0,-0.00043809087947,6.70752342558e-12,0.0,5153.7062664,0.0159992622212,0.967304467657,2.31088575509,-8.15319675623e-09,2.12726749289,-1.19177722173,4.44947105262e-09,-2.71797035723e-10,3.8743019104e-07,-2.55182385445e-07,378.6875,8.5,1.89989805222e-07,-2.23517417908e-08,-1.76951289177e-08,0.0,2313,4
2,576000.0,568818.0,-0.000438042450696,6.70752342558e-12,0.0,5153.70504379,0.0159997718874,0.967303047163,2.31082603584,-8.15069665209e-09,-3.10572566784,-1.19180711646,4.57340478638e-09,-8.03604901941e-11,3.91155481339e-07,-9.12696123123e-08,383.34375,4.59375,1.65775418282e-07,2.32830643654e-07,-1.76951289177e-08,0.0,2313,4
2,583200.0,576816.0,-0.000437994021922,6.70752342558e-12,0.0,5153.70502663,0.0159994621063,0.967302665342,2.3107673465,-8.16141138412e-09,-2.0555948747,-1.19177671849,4.51340228704e-09,-4.14302971667e-11,5.01051545143e-07,4.28408384323e-07,375.03125,1.8125,1.30385160446e-08,2.92435288429e-07,-1.76951289177e-08,0.0,2313,4
2,590400.0,583218.0,-0.000437945593149,6.70752342558e-12,0.0,5153.69975472,0.015999952564,0.967301016633,2.31070601951,-8.5707141475e-09,-1.00560553551,-1.1916006285,4.7187679842e-09,7.89318592573e-11,-2.64495611191e-07,1.73039734364e-06,355.0625,-6.28125,-2.32830643654e-07,-5.77419996262e-08,-1.76951289177e-08,0.0,2313,4
2,597600.0,590418.0,-0.000437897164375,6.70752342558e-12,0.0,5153.70163918,0.0160006803926,0.967301540358,2.31064438677,-8.60000108171e-09,0.0446048228156,-1.191645938,4.65840832712e-09,3.03584074067e-11,-1.210719347e-07,1.86450779438e-06,349.28125,-0.4375,-1.39698386192e-07,-1.60187482834e-07,-1.76951289177e-08,0.0,2313,4
3,518400.0,511218.0,0.000356850214302,1.97815097636e-11,0.0,5153.73474312,0.00545186270028,0.984520380197,-2.83785563619,-7.55067165864e-09,-2.46757910073,1.07678479774,3.86373236853e-09,1.29648257513e-10,-6.1858445406e-06,8.22730362415e-06,233.5,-120.40625,1.13621354103e-07,-2.60770320892e-08,1.39698386192e-09,0.0,2313,4
3,525600.0,518418.0,0.000356993172318,1.97815097636e-11,0.0,5153.73664856,0.00545169599354,0.984521075083,-2.83790987388,-7.60960268478e-09,-1.41725172067,1.07659581651,3.85230332104e-09,9.96470078407e-11,-6.51925802231e-06,8.17701220512e-06,235.5,-128.3125,1.37835741043e-07,7.82310962677e-08,1.39698386192e-09,0.0,2313,4
3,532784.0,531288.0,0.000357134267688,1.97815097636e-11,0.0,5153.73501015,0.00545113685075,0.984521196505,-2.83796517365,-7.74567978151e-09,-0.369571167563,1.07672006215,3.89694803781e-09,1.06075847056e-10,-6.74277544022e-06,8.67806375027e-06,229.625,-130.75,-1.49011611938e-08,5.58793544769e-08,1.39698386192e-09,0.0,2313,4
3,532800.0,525618.0,0.000357135664672,1.97815097636e-11,0.0,5153.73501205,0.00545113894623,0.984521202357,-2.83796531701,-7.74567978151e-09,-0.367236179147,1.07671864604,3.89694803781e-09,1.0643300479e-10,-6.74277544022e-06,8.67806375027e-06,229.625,-130.78125,-1.49011611938e-08,5.58793544769e-08,1.39698386192e-09,0.0,2313,4
3,539984.0,532818.0,0.000357276760042,1.97815097636e-11,0.0,5153.73835373,0.00545289705042,0.984521916261,-2.83802081281,-7.73817946909e-09,0.680539399266,1.07674664922,3.74658463172e-09,8.78608026122e-11,-6.50621950626e-06,8.82521271706e-06,221.03125,-121.40625,-3.53902578354e-08,4.47034835815e-08,1.39698386192e-09,0.0,2313,4
3,547200.0,540018.0,0.000357419718057,1.97815097636e-11,0.0,5153.73594856,0.00545229867566,0.984523099762,-2.83807687183,-7.64460414273e-09,1.73321843916,1.07653806782,3.68122476636e-09,1.60363822654e-10,-5.85429370403e-06,8.60169529915e-06,224.625,-112.5625,-1.19209289551e-07,-6.89178705216e-08,1.39698386192e-09,0.0,2313,4
3,554400.0,547218.0,0.000357562210411,1.97815097636e-11,0.0,5153.73887062,0.0054513978539,0.984524916706,-2.83813113146,-7.48816905516e-09,2.78311861789,1.07677297297,3.53514725307e-09,1.45006040084e-10,-5.6941062212e-06,8.10064375401e-06,235.78125,-109.84375,4.47034835815e-08,-9.31322574616e-09,1.39698386192e-09,0.0,2313,4
3,561600.0,554448.0,0.000357704702765,1.97815097636e-11,0.0,5153.73473167,0.00545356189832,0.984525801771,-2.83818458356,-7.46602527563e-09,-2.45001631715,1.07685770518,3.58729228227e-09,7.21458623076e-11,-6.12065196037e-06,7.40215182304e-06,249.28125,-118.375,-1.67638063431e-08,-8.19563865662e-08,1.39698386192e-09,0.0,2313,4
3,568800.0,561618.0,0.000357847195119,1.97815097636e-11,0.0,5153.73614121,0.00545350764878,0.984525133218,-2.83823786597,-7.64781856234e-09,-1.39973567878,1.07671348194,3.67372445394e-09,-8.89322758148e-11,-6.45406544209e-06,7.25500285626e-06,251.875,-124.28125,1.9371509552e-07,9.31322574615e-08,1.39698386192e-09,0.0,2313,4
3,576000.0,575502.0,0.000357989687473,1.97815097636e-11,0.0,5153.73498154,0.00545306468848,0.984523804888,-2.8382936836,-7.80103923031e-09,-0.349677999367,1.07679327388,3.79408661037e-09,-8.89322758148e-11,-6.56396150589e-06,7.37607479095e-06,248.0625,-126.84375,1.86264514923e-09,9.31322574615e-08,1.39698386192e-09,0.0,2313,4
3,583200.0,576018.0,0.000358132179826,1.97815097636e-11,0.0,5153.73818588,0.00545473454986,0.984522987117,-2.83834934764,-7.77032366517e-09,0.700413173557,1.07683889498,3.75087052453e-09,-1.57863718515e-10,-6.13369047642e-06,7.94045627117e-06,238.75,-119.125,-7.63684511185e-08,5.02914190292e-08,1.39698386192e-09,0.0,2313,4
3,590400.0,584268.0,0.000358274206519,1.97815097636e-11,0.0,5153.73569298,0.0054542637663,0.984522391709,-2.83840550175,-7.67424823467e-09,1.75077667453,1.07661261959,3.79837250318e-09,-8.89322758148e-11,-5.90085983276e-06,7.88271427155e-06,240.125,-109.6875,-1.49011611938e-07,-7.45058059692e-08,1.39698386192e-09,0.0,2313,4
3,597584.0,591048.0,0.000358418095857,1.97815097636e-11,0.0,5153.73843193,0.00545329740271,0.984522068404,-2.83846034655,-7.6149600508e-09,2.79837594499,1.07681669081,3.78408619381e-09,-7.4645966447e-11,-5.5618584156e-06,7.16932117939e-06,249.6875,-105.125,-3.16649675369e-08,-1.17346644402e-07,1.39698386192e-09,0.0,2313,4
3,597600.0,590418.0,0.000358416698873,1.97815097636e-11,0.0,5153.73844719,0.00545330042951,0.984522059627,-2.83846045334,-7.6149600508e-09,2.80071004687,1.07681613344,3.78408619381e-09,-7.4645966447e-11,-5.5618584156e-06,7.16932117939e-06,249.6875,-105.125,-3.16649675369e-08,-1.17346644402e-07,1.39698386192e-09,0.0,2313,4
3,604784.0,597618.0,0.000358560588211,1.97815097636e-11,0.0,5153.73382759,0.00545567297377,0.984521870911,-2.83851615248,-7.6713909728e-09,-2.43479874632,1.0769442324,3.95123601341e-09,5.96453416107e-11,-5.78165054321e-06,6.52484595776e-06,266.28125,-112.4375,1.17346644402e-07,-2.79396772385e-08,1.39698386192e-09,0.0,2313,4
4,518400.0,511218.0,0.000358277000487,8.4128259914e-12,0.0,5153.74885178,0.00281067856122,0.964437709982,-1.75934765994,-7.86818488434e-09,0.489083910411,-2.94431461326,4.5119736561e-09,3.71801201298e-10,-7.09667801857e-07,7.84732401371e-06,225.90625,-12.65625,3.35276126862e-08,-1.49011611938e-08,-4.65661287308e-09,0.0,2313,4
4,525600.0,518418.0,0.000358338002115,8.4128259914e-12,0.0,5153.74806976,0.00281025923323,0.964440553895,-1.75940482639,-7.88925719066e-09,1.53929998143,-2.9443945237,4.63447875893e-09,4.61447792581e-10,-6.79865479469e-07,8.14534723759e-06,225.8125,-17.25,9.49949026108e-08,9.12696123123e-08,-4.65661287308e-09,0.0,2313,4
4,532800.0,525618.0,0.000358399003744,8.4128259914e-12,0.0,5153.74825478,0.00281044607982,0.964444705656,-1.75946195919,-7.78282418587e-09,2.58935948803,-2.94431780828,4.60876340207e-09,5.80024160334e-10,-8.2328915596e-07,8.41915607452e-06,221.78125,-17.28125,-8.00937414169e-08,3.53902578354e-08,-4.65661287308e-09,0.0,2313,4
4,540000.0,534576.0,0.000358459539711,8.4128259914e-12,0.0,5153.74720573,0.00281099614222,0.964448839862,-1.75951810306,-7.80532512312e-09,-2.64358432701,-2.94442256199,4.61519224128e-09,5.9752488931e-10,-7.72997736931e-07,8.75070691109e-06,216.59375,-14.65625,-7.63684511185e-08,-2.98023223877e-08,-4.65661287308e-09,0.0,2313,4
4,547200.0,540018.0,0.00035852054134,8.4128259914e-12,0.0,5153.74795723,0.00281063001603,0.964453263727,-1.75957470775,-7.83604068826e-09,-1.59336153681,-2.94450927061,4.53483175109e-09,6.41455290616e-10,-7.91624188423e-07,8.50483775139e-06,216.25,-10.6875,-3.72529029846e-09,-3.16649675369e-08,-4.65661287308e-09,0.0,2313,4
4,554400.0,547218.0,0.000358581542969,8.4128259914e-12,0.0,5153.74945831,0.00281121628359,0.964457697832,-1.75963105204,-7.86139888739e-09,-0.543019806977,-2.94471591656,4.45304262996e-09,6.15025618286e-10,-8.15838575363e-07,8.32602381706e-06,218.71875,-16.8125,3.53902578354e-08,-1.49011611938e-08,-4.65661287308e-09,0.0,2313,4
4,559776.0,552618.0,0.000358627177775,8.4128259914e-12,0.0,5153.75023842,0.00281161232851,0.964461197132,-1.75967314897,-7.8124682778e-09,0.241150397613,-2.94478653747,4.37446792843e-09,6.0859677907e-10,-9.07108187676e-07,8.33347439766e-06,222.0,-18.625,8.94069671631e-08,1.30385160446e-08,-4.65661287308e-09,0.0,2313,4
4,561600.0,554418.0,0.000358642544597,8.4128259914e-12,0.0,5153.7494297,0.00281119765714,0.964462395262,-1.75968725882,-7.78353850134e-09,0.50724087719,-2.94484331186,4.36553898508e-09,5.93596154234e-10,-1.0896474123e-06,8.41915607452e-06,220.46875,-21.84375,8.38190317154e-08,6.14672899246e-08,-4.65661287308e-09,0.0,2313,4
4,568800.0,561618.0,0.000358703546226,8.4128259914e-12,0.0,5153.74885178,0.00281072454527,0.964466478266,-1.75974270487,-7.7403224155e-09,1.55740157968,-2.94487018274,4.34018078595e-09,5.25379027002e-10,-1.39139592648e-06,8.46572220325e-06,218.75,-27.53125,-1.86264514923e-08,5.21540641785e-08,-4.65661287308e-09,0.0,2313,4
4,576000.0,568908.0,0.000358764547855,8.4128259914e-12,0.0,5153.74968719,0.0028108333936,0.964470376943,-1.75979848301,-7.72139305558e-09,2.6073306174,-2.94466633534,4.31410827135e-09,5.41451125041e-10,-1.50687992573e-06,8.74325633049e-06,212.6875,-29.90625,-4.09781932831e-08,2.98023223877e-08,-4.65661287308e-09,0.0,2313,4
4,583200.0,576018.0,0.000358825083822,8.4128259914e-12,0.0,5153.74888802,0.00281125563197,0.964474300489,-1.75985405196,-7.71603568957e-09,-2.6255904595,-2.94479687299,4.3062508012e-09,5.41451125041e-10,-1.37463212013e-06,9.03755426407e-06,207.84375,-25.96875,-3.53902578354e-08,2.79396772385e-08,-4.65661287308e-09,0.0,2313,4
4,590400.0,583218.0,0.000358886085451,8.4128259914e-12,0.0,5153.74942589,0.00281086401083,0.964477975339,-1.75990893772,-7.68782022857e-09,-1.57542226248,-2.94483269692,4.2655348195e-09,4.30017911972e-10,-1.21258199215e-06,8.9593231678e-06,208.96875,-21.34375,-1.17346644402e-07,-9.685754776e-08,-4.65661287308e-09,0.0,2313,4
4,597600.0,590418.0,0.000358947087079,8.4128259914e-12,0.0,5153.75086212,0.00281150918454,0.96448013168,-1.75996393612,-7.81282543554e-09,-0.525110041169,-2.94501237691,4.33768068181e-09,2.98941023522e-10,-1.61305069923e-06,8.76560807228e-06,212.8125,-27.34375,6.89178705216e-08,-2.04890966415e-08,-4.65661287308e-09,0.0,2313,4
5,518400.0,511218.0,-0.000172252301127,-1.36424205266e-12,0.0,5153.61450577,0.00582856498659,0.971488894663,-2.8889573806,-7.86175604512e-09,1.18727802011,1.24301220872,4.21374694805e-09,2.85726187357e-11,-6.07408583164e-06,9.05618071556e-06,214.53125,-117.59375,-1.39698386192e-07,2.04890966415e-08,-1.07102096081e-08,0.0,2313,4
5,525584.0,520806.0,-0.00017226068303,-1.36424205266e-12,0.0,5153.61737442,0.00582804216538,0.971490072312,-2.88901342499,-7.67639118108e-09,2.23490698926,1.24326362436,4.10945688966e-09,6.32169189527e-11,-6.16163015366e-06,8.29808413982e-06,226.34375,-117.1875,9.31322574616e-09,-1.00582838059e-07,-1.07102096081e-08,0.0,2313,4
5,532800.0,525618.0,-0.000172270461917,-1.36424205266e-12,0.0,5153.61582184,0.00582897115964,0.971490556538,-2.88906914169,-7.70567811528e-09,-2.9957480802,1.24327965209,4.10231373498e-09,1.13933317209e-10,-6.58817589283e-06,7.83242285252e-06,233.65625,-122.0,9.87201929092e-08,-8.19563865662e-08,-1.07102096081e-08,0.0,2313,4
5,540000.0,532818.0,-0.000172280240804,-1.36424205266e-12,0.0,5153.61511803,0.00582952494733,0.971491574729,-2.88912474136,-7.71710716277e-09,-1.94551653444,1.24326183667,3.99695220339e-09,1.44648882349e-10,-6.43171370029e-06,7.1544200182e-06,239.5625,-125.34375,1.13621354103e-07,7.45058059692e-09,-1.07102096081e-08,0.0,2313,4
5,547200.0,540018.0,-0.000172290485352,-1.36424205266e-12,0.0,5153.61508369,0.00582919490989,0.971491786852,-2.8891806731,-7.87711382769e-09,-0.895298841042,1.2432564941,3.98266589402e-09,1.16433421348e-10,-6.48386776447e-06,7.6349824667e-06,237.65625,-129.90625,-2.23517417908e-08,1.09896063805e-07,-1.07102096081e-08,0.0,2313,4
5,554400.0,547218.0,-0.000172300264239,-1.36424205266e-12,0.0,5153.61673546,0.00583011482377,0.971492576828,-2.88923712858,-7.85532720591e-09,0.154919405335,1.24325058976,3.90944855851e-09,6.03596570791e-11,-6.36279582977e-06,7.95908272266e-06,232.1875,-124.5625,-1.30385160446e-07,6.33299350738e-08,-1.07102096081e-08,0.0,2313,4
5,561600.0,554778.0,-0.000172310043126,-1.36424205266e-12,0.0,5153.61460686,0.00582943216432,0.971492499294,-2.88929330902,-7.87854245863e-09,1.20529288049,1.24308882028,4.01230998596e-09,-3.60729311538e-11,-6.07967376709e-06,7.96467065811e-06,235.3125,-115.90625,-5.96046447754e-08,-5.02914190292e-08,-1.07102096081e-08,0.0,2313,4
5,568800.0,561618.0,-0.000172319822013,-1.36424205266e-12,0.0,5153.61676216,0.00582893250976,0.97149292354,-2.88934967818,-7.73782231136e-09,2.25532045451,1.24327419394,3.94052128139e-09,-2.64296723305e-11,-6.02938234806e-06,7.32764601708e-06,244.59375,-114.0,8.38190317154e-08,-7.82310962677e-08,-1.07102096081e-08,0.0,2313,4
5,576000.0,568818.0,-0.0001723296009,-1.36424205266e-12,0.0,5153.61554527,0.00582967989612,0.971492739212,-2.88940492089,-7.69032033271e-09,-2.97767696916,1.243297665,3.96087927223e-09,-6.21454457501e-11,-6.08526170254e-06,6.96815550327e-06,251.3125,-117.4375,4.28408384323e-08,-1.86264514923e-08,-1.07102096081e-08,0.0,2313,4
5,583200.0,582468.0,-0.000172339379787,-1.36424205266e-12,0.0,5153.61396217,0.00583056849427,0.971491969717,-2.88945997342,-7.74317967737e-09,-1.92750569415,1.24333965953,4.00623830448e-09,-1.34648465792e-10,-6.07781112194e-06,6.51553273201e-06,259.53125,-117.71875,1.58324837685e-07,-7.45058059692e-09,-1.07102096081e-08,0.0,2313,4
5,590400.0,584718.0,-0.000172349158674,-1.36424205266e-12,0.0,5153.61413383,0.00583027675748,0.971489743156,-2.88951632503,-7.9899756717e-09,-0.877267338506,1.24331496547,4.1673164426e-09,-1.70007081477e-10,-6.3069164753e-06,6.45220279694e-06,258.65625,-122.25,-5.96046447754e-08,1.210719347e-07,-1.07102096081e-08,0.0,2313,4
5,597600.0,590418.0,-0.000172359403223,-1.36424205266e-12,0.0,5153.61532784,0.00583099399228,0.971488502601,-2.88957444676,-8.05104964425e-09,0.172925922693,1.24333707601,4.24446251319e-09,-1.29648257513e-10,-5.89899718761e-06,6.83590769768e-06,252.375,-118.96875,-2.60770320892e-08,3.72529029846e-08,-1.07102096081e-08,0.0,2313,4
5,604784.0,601536.0,-0.00017236918211,-1.36424205266e-12,0.0,5153.61475754,0.00583099178039,0.971487989117,-2.88963266066,-7.98676125209e-09,1.22088595021,1.24325812818,4.3041078548e-09,-4.000166623e-11,-5.87105751038e-06,7.18981027603e-06,250.40625,-113.59375,-1.65775418282e-07,2.23517417908e-08,-1.07102096081e-08,0.0,2313,4
6,518400.0,511218.0,0.00027954718098,-1.93267624127e-11,0.0,5153.61853599,0.00301959412172,0.989693843693,2.40925784683,-8.12640992616e-09,-1.16589708471,-0.695130541263,4.08195574413e-09,-4.75019786481e-11,-2.84612178803e-06,1.59628689289e-06,364.9375,-50.46875,2.79396772385e-08,-8.19563865662e-08,3.72529029846e-09,0.0,2313,4
6,525584.0,519948.0,0.000279407948256,-1.93267624127e-11,0.0,5153.61577034,0.00301819678862,0.989693777861,2.40919921161,-8.11819529828e-09,-0.118208075932,-0.694941649281,4.01802450971e-09,8.9289433549e-12,-2.17743217945e-06,8.7171792984e-07,371.71875,-40.75,3.72529029846e-09,-1.11758708954e-08,3.72529029846e-09,0.0,2313,4
6,525600.0,518418.0,0.000279407482594,-1.94404492504e-11,0.0,5153.61576462,0.00301819760352,0.989693770547,2.40919908433,-8.11819529828e-09,-0.115875998723,-0.694939870372,4.01766735197e-09,8.9289433549e-12,-2.17743217945e-06,8.7171792984e-07,371.71875,-40.75,3.72529029846e-09,-1.11758708954e-08,3.72529029846e-09,0.0,2313,4
6,532784.0,525618.0,0.000279268249869,-1.94404492504e-11,0.0,5153.61597252,0.0030181161128,0.989693959263,2.40914080168,-8.09426573009e-09,0.931852965268,-0.694789755959,3.93194949577e-09,1.21433629627e-11,-1.74529850483e-06,8.81031155586e-07,376.03125,-35.5,2.79396772385e-08,-2.421438694e-08,3.72529029846e-09,0.0,2313,4
6,540000.0,532818.0,0.000279128551483,-1.94404492504e-11,0.0,5153.61615372,0.00301847420633,0.989694082148,2.40908296375,-8.03140596887e-09,1.98438018791,-0.694772108779,3.88837625219e-09,-4.32160858377e-11,-1.74529850483e-06,6.7800283432e-07,381.28125,-35.0625,-4.842877388e-08,3.91155481338e-08,3.72529029846e-09,0.0,2313,4
6,547200.0,540858.0,0.000278988853097,-1.94404492504e-11,0.0,5153.61731338,0.00301782530733,0.989693495518,2.40902540523,-8.04854954011e-09,3.03453846343,-0.694718947798,3.91052003171e-09,-1.04647216119e-10,-2.0544975996e-06,9.10833477974e-07,379.125,-40.5,1.86264514923e-09,-2.23517417908e-08,3.72529029846e-09,0.0,2313,4
6,554400.0,547218.0,0.000278849154711,-1.94404492504e-11,0.0,5153.61548424,0.00301862566266,0.989692642637,2.40896743418,-8.06176437627e-09,-2.19863523894,-0.694519186335,3.94552148966e-09,-1.14647632677e-10,-2.00234353542e-06,1.30943953991e-06,371.3125,-39.65625,9.31322574616e-09,1.11758708954e-08,3.72529029846e-09,0.0,2313,4
6,561600.0,554766.0,0.000278709456325,-1.94404492504e-11,0.0,5153.61782455,0.00301879772451,0.98969183218,2.40890954066,-8.04604943597e-09,-1.14800404444,-0.694938561061,3.89516224914e-09,-1.31434046184e-10,-1.5627592802e-06,1.50874257088e-06,367.0625,-30.625,-1.30385160446e-08,1.67638063431e-08,3.72529029846e-09,0.0,2313,4
