prn,toe,toc,a0,a1,a2,sqrt_a,e,i0,omega0,omegadot,m0,w,delta_n,idot,c_uc,c_us,c_rc,c_rs,c_ic,c_is,tgd,health,week,fit_interval
4,288000.0,280818.0,0.000356324482709,8.52651282912e-12,0.0,5153.74151611,0.00281236902811,0.964324961423,-1.75751282566,-8.24605776712e-09,-1.70392523526,-2.93984117948,5.01270879944e-09,3.99659504565e-10,9.05245542526e-07,5.19119203091e-06,281.09375,21.75,9.87201929092e-08,-3.72529029846e-09,-4.65661287308e-09,0.0,2313,4
4,295200.0,288018.0,0.000356385949999,8.52651282912e-12,0.0,5153.74214172,0.00281237834133,0.964328349541,-1.75757245859,-8.19034116058e-09,-0.653657666597,-2.93996627068,4.89698969356e-09,4.80734310228e-10,1.10454857349e-06,5.18932938576e-06,278.4375,20.3125,-1.30385160446e-08,5.58793544769e-09,-4.65661287308e-09,0.0,2313,4
4,301472.0,294318.0,0.000356438569725,8.52651282912e-12,0.0,5153.74092674,0.00281173805706,0.964331668902,-1.75762361537,-8.11855245601e-09,0.261096966708,-2.93993064423,4.83270130141e-09,4.78234206089e-10,1.0970979929e-06,5.60842454433e-06,273.71875,19.875,6.51925802231e-08,1.67638063431e-08,-4.65661287308e-09,0.0,2313,4
4,302400.0,295218.0,0.000356446485966,8.52651282912e-12,0.0,5153.74073601,0.00281163910404,0.964332154591,-1.7576310982,-8.10605193531e-09,0.396461060389,-2.93994311561,4.82555814672e-09,4.72162524607e-10,1.04680657387e-06,5.63450157642e-06,273.3125,19.125,6.33299350738e-08,3.72529029846e-08,-4.65661287308e-09,0.0,2313,4
4,309600.0,302418.0,0.000356507487595,8.52651282912e-12,0.0,5153.74018288,0.00281140953302,0.964335394954,-1.75768875911,-8.05354974839e-09,1.44667129729,-2.94001136513,4.79555689705e-09,3.8894477254e-10,9.01520252228e-07,5.58793544769e-06,273.8125,16.90625,-4.842877388e-08,2.421438694e-08,-4.65661287308e-09,0.0,2313,4
4,316800.0,310392.0,0.000356568489224,8.52651282912e-12,0.0,5153.73964882,0.00281155481934,0.964338073557,-1.75774669359,-8.06069290307e-09,2.49690108755,-2.94009878765,4.80912889095e-09,3.69658254893e-10,1.00024044514e-06,5.57117164135e-06,274.0,18.96875,-2.04890966415e-08,3.72529029846e-09,-4.65661287308e-09,0.0,2313,4
4,324000.0,316818.0,0.000356629956514,8.52651282912e-12,0.0,5153.73991966,0.0028114025481,0.964340782882,-1.75780468659,-8.05033532878e-09,-2.736120524,-2.94011986683,4.78269921862e-09,3.70015412627e-10,1.03376805782e-06,5.58979809284e-06,274.8125,20.28125,-1.11758708954e-08,1.86264514923e-09,-4.65661287308e-09,0.0,2313,4
4,331200.0,324018.0,0.000356690958142,8.52651282912e-12,0.0,5153.7416687,0.00281089381315,0.964343397116,-1.75786244991,-8.03890628129e-09,-1.68570304574,-2.94039577026,4.7312685049e-09,3.38228374284e-10,1.1995434761e-06,5.80586493015e-06,270.0,24.8125,-4.28408384323e-08,-2.79396772385e-08,-4.65661287308e-09,0.0,2313,4
4,338400.0,331218.0,0.000356751959771,8.52651282912e-12,0.0,5153.74364853,0.00281122501474,0.96434554468,-1.75792018836,-8.07283626603e-09,-0.635208857901,-2.94074995735,4.73591155544e-09,2.93226499775e-10,7.9907476902e-07,5.99771738052e-06,266.15625,18.34375,2.23517417908e-08,-2.421438694e-08,-4.65661287308e-09,0.0,2313,4
5,259200.0,252018.0,-0.000171897467226,-1.36424205266e-12,0.0,5153.6110878,0.00582336145453,0.971424867128,-2.886979786,-7.76675208783e-09,1.07896999358,1.24276606252,4.20196074282e-09,4.28232123301e-10,-1.61677598953e-06,1.29193067551e-05,140.71875,-32.78125,-1.34110450745e-07,-1.86264514923e-09,-1.07102096081e-08,0.0,2313,4
