epoch_time,year,month,day,hour,minute,second,gps_week,gps_week_seconds,prn,c1_meters,s1_dBHz
2024-05-11 00:00:0.000000,2024,5,11,0,0,0.000000,2313,518400.0,5,22321190.063,589.969
2024-05-11 00:00:0.000000,2024,5,11,0,0,0.000000,2313,518400.0,11,22890169.549,-2929.496
2024-05-11 00:00:0.000000,2024,5,11,0,0,0.000000,2313,518400.0,12,24173818.567,1459.516
2024-05-11 00:00:0.000000,2024,5,11,0,0,0.000000,2313,518400.0,13,23255358.217,-2690.717
2024-05-11 00:00:0.000000,2024,5,11,0,0,0.000000,2313,518400.0,15,21913946.469,-1233.012
2024-05-11 00:00:0.000000,2024,5,11,0,0,0.000000,2313,518400.0,18,23558542.722,3351.144
2024-05-11 00:00:0.000000,2024,5,11,0,0,0.000000,2313,518400.0,20,22569959.224,-300.021
2024-05-11 00:00:0.000000,2024,5,11,0,0,0.000000,2313,518400.0,24,20216545.831,1056.215
2024-05-11 00:00:0.000000,2024,5,11,0,0,0.000000,2313,518400.0,25,25043922.884,1664.406
2024-05-11 00:00:0.000000,2024,5,11,0,0,0.000000,2313,518400.0,29,22795395.333,-757.636
2024-05-11 00:00:30.000000,2024,5,11,0,0,30.000000,2313,518430.0,5,22317832.367,586.442
2024-05-11 00:00:30.000000,2024,5,11,0,0,30.000000,2313,518430.0,11,22906923.507,-2939.917
2024-05-11 00:00:30.000000,2024,5,11,0,0,30.000000,2313,518430.0,12,24165465.477,1467.099
2024-05-11 00:00:30.000000,2024,5,11,0,0,30.000000,2313,518430.0,13,23270709.57,-2687.233
2024-05-11 00:00:30.000000,2024,5,11,0,0,30.000000,2313,518430.0,15,21920986.82,-1233.526
2024-05-11 00:00:30.000000,2024,5,11,0,0,30.000000,2313,518430.0,18,23539429.917,3344.699
2024-05-11 00:00:30.000000,2024,5,11,0,0,30.000000,2313,518430.0,20,22571698.86,-309.355
2024-05-11 00:00:30.000000,2024,5,11,0,0,30.000000,2313,518430.0,24,20210570.849,1037.063
2024-05-11 00:00:30.000000,2024,5,11,0,0,30.000000,2313,518430.0,25,25034391.602,1674.468
2024-05-11 00:00:30.000000,2024,5,11,0,0,30.000000,2313,518430.0,29,22799745.408,-766.418
2024-05-11 00:01:0.000000,2024,5,11,0,1,0.000000,2313,518460.0,5,22314494.873,582.783
2024-05-11 00:01:0.000000,2024,5,11,0,1,0.000000,2313,518460.0,11,22923736.2,-2950.226
2024-05-11 00:01:0.000000,2024,5,11,0,1,0.000000,2313,518460.0,12,24157068.021,1474.782
2024-05-11 00:01:0.000000,2024,5,11,0,1,0.000000,2313,518460.0,13,23286040.135,-2683.672
2024-05-11 00:01:0.000000,2024,5,11,0,1,0.000000,2313,518460.0,15,21928030.243,-1233.97
2024-05-11 00:01:0.000000,2024,5,11,0,1,0.000000,2313,518460.0,18,23520353.358,3338.142
2024-05-11 00:01:0.000000,2024,5,11,0,1,0.000000,2313,518460.0,20,22573492.119,-318.787
2024-05-11 00:01:0.000000,2024,5,11,0,1,0.000000,2313,518460.0,24,20204705.279,1017.81
2024-05-11 00:01:0.000000,2024,5,11,0,1,0.000000,2313,518460.0,25,25024805.642,1684.033
2024-05-11 00:01:0.000000,2024,5,11,0,1,0.000000,2313,518460.0,29,22804145.623,-775.057
2024-05-11 00:01:30.000000,2024,5,11,0,1,30.000000,2313,518490.0,5,22311177.989,579.152
2024-05-11 00:01:30.000000,2024,5,11,0,1,30.000000,2313,518490.0,11,22940608.101,-2960.564
2024-05-11 00:01:30.000000,2024,5,11,0,1,30.000000,2313,518490.0,12,24148628.432,1482.129
2024-05-11 00:01:30.000000,2024,5,11,0,1,30.000000,2313,518490.0,13,23301351.18,-2680.164
2024-05-11 00:01:30.000000,2024,5,11,0,1,30.000000,2313,518490.0,15,21935076.098,-1234.293
2024-05-11 00:01:30.000000,2024,5,11,0,1,30.000000,2313,518490.0,18,23501315.089,3331.689
2024-05-11 00:01:30.000000,2024,5,11,0,1,30.000000,2313,518490.0,20,22575339.136,-328.322
2024-05-11 00:01:30.000000,2024,5,11,0,1,30.000000,2313,518490.0,24,20198949.549,998.595
