epoch_time,year,month,day,hour,minute,second,gps_week,gps_week_seconds,prn,c1_meters,s1_dBHz
2024-05-11 00:03:30.000000,2024,5,11,0,3,30.000000,2313,518610.0,13,20626867.471,NaN
2024-05-11 00:03:30.000000,2024,5,11,0,3,30.000000,2313,518610.0,14,23155490.838,NaN
2024-05-11 00:03:30.000000,2024,5,11,0,3,30.000000,2313,518610.0,15,21571991.151,NaN
2024-05-11 00:03:30.000000,2024,5,11,0,3,30.000000,2313,518610.0,18,22946737.733,NaN
2024-05-11 00:03:30.000000,2024,5,11,0,3,30.000000,2313,518610.0,20,25163757.048,NaN
2024-05-11 00:03:30.000000,2024,5,11,0,3,30.000000,2313,518610.0,22,24682491.236,NaN
2024-05-11 00:03:30.000000,2024,5,11,0,3,30.000000,2313,518610.0,23,23485141.905,NaN
2024-05-11 00:03:30.000000,2024,5,11,0,3,30.000000,2313,518610.0,27,22480150.1,NaN
2024-05-11 00:03:30.000000,2024,5,11,0,3,30.000000,2313,518610.0,30,21391134.93,NaN
2024-05-11 00:04:0.000000,2024,5,11,0,4,0.000000,2313,518640.0,5,22967071.822,NaN
2024-05-11 00:04:0.000000,2024,5,11,0,4,0.000000,2313,518640.0,7,22699444.934,NaN
2024-05-11 00:04:0.000000,2024,5,11,0,4,0.000000,2313,518640.0,8,22355687.666,NaN
2024-05-11 00:04:0.000000,2024,5,11,0,4,0.000000,2313,518640.0,13,20623507.443,NaN
2024-05-11 00:04:0.000000,2024,5,11,0,4,0.000000,2313,518640.0,14,23137321.969,NaN
2024-05-11 00:04:0.000000,2024,5,11,0,4,0.000000,2313,518640.0,15,21558845.513,NaN
2024-05-11 00:04:0.000000,2024,5,11,0,4,0.000000,2313,518640.0,18,22957564.84,NaN
2024-05-11 00:04:0.000000,2024,5,11,0,4,0.000000,2313,518640.0,22,24661900.561,NaN
2024-05-11 00:04:0.000000,2024,5,11,0,4,0.000000,2313,518640.0,23,23467417.945,NaN
2024-05-11 00:04:0.000000,2024,5,11,0,4,0.000000,2313,518640.0,27,22487825.59,NaN
2024-05-11 00:04:0.000000,2024,5,11,0,4,0.000000,2313,518640.0,30,21394701.3,NaN
2024-05-11 00:04:30.000000,2024,5,11,0,4,30.000000,2313,518670.0,5,22985537.979,NaN
2024-05-11 00:04:30.000000,2024,5,11,0,4,30.000000,2313,518670.0,7,22713122.297,NaN
2024-05-11 00:04:30.000000,2024,5,11,0,4,30.000000,2313,518670.0,8,22349959.178,NaN
2024-05-11 00:04:30.000000,2024,5,11,0,4,30.000000,2313,518670.0,13,20620271.094,NaN
2024-05-11 00:04:30.000000,2024,5,11,0,4,30.000000,2313,518670.0,14,23119215.635,NaN
2024-05-11 00:04:30.000000,2024,5,11,0,4,30.000000,2313,518670.0,15,21545806.268,NaN
2024-05-11 00:04:30.000000,2024,5,11,0,4,30.000000,2313,518670.0,18,22968499.856,NaN
2024-05-11 00:04:30.000000,2024,5,11,0,4,30.000000,2313,518670.0,22,24641338.936,NaN
2024-05-11 00:04:30.000000,2024,5,11,0,4,30.000000,2313,518670.0,23,23449763.435,NaN
2024-05-11 00:04:30.000000,2024,5,11,0,4,30.000000,2313,518670.0,27,22495625.589,NaN
2024-05-11 00:04:30.000000,2024,5,11,0,4,30.000000,2313,518670.0,30,21398376.825,NaN
2024-05-11 00:05:0.000000,2024,5,11,0,5,0.000000,2313,518700.0,5,23004076.2,NaN
2024-05-11 00:05:0.000000,2024,5,11,0,5,0.000000,2313,518700.0,7,22726871.579,NaN
2024-05-11 00:05:0.000000,2024,5,11,0,5,0.000000,2313,518700.0,8,22344352.082,NaN
2024-05-11 00:05:0.000000,2024,5,11,0,5,0.000000,2313,518700.0,13,20617156.75,NaN
2024-05-11 00:05:0.000000,2024,5,11,0,5,0.000000,2313,518700.0,14,23101171.179,NaN
2024-05-11 00:05:0.000000,2024,5,11,0,5,0.000000,2313,518700.0,15,21532873.116,NaN
2024-05-11 00:05:0.000000,2024,5,11,0,5,0.000000,2313,518700.0,18,22979540.061,NaN
2024-05-11 00:05:0.000000,2024,5,11,0,5,0.000000,2313,518700.0,22,24620805.411,NaN
2024-05-11 00:05:0.000000,2024,5,11,0,5,0.000000,2313,518700.0,23,23432179.182,NaN
2024-05-11 00:05:0.000000,2024,5,11,0,5,0.000000,2313,518700.0,27,22503546.924,NaN
2024-05-11 00:05:0.000000,2024,5,11,0,5,0.000000,2313,518700.0,30,21402160.186,NaN
2024-05-11 00:05:30.000000,2024,5,11,0,5,30.000000,2313,518730.0,5,23022684.852,NaN
2024-05-11 00:05:30.000000,2024,5,11,0,5,30.000000,2313,518730.0,7,22740693.407,NaN
2024-05-11 00:05:30.000000,2024,5,11,0,5,30.000000,2313,518730.0,8,22338867.526,NaN
2024-05-11 00:05:30.000000,2024,5,11,0,5,30.000000,2313,518730.0,13,20614165.454,NaN
2024-05-11 00:05:30.000000,2024,5,11,0,5,30.000000,2313,518730.0,14,23083190.293,NaN
2024-05-11 00:05:30.000000,2024,5,11,0,5,30.000000,2313,518730.0,15,21520046.694,NaN
2024-05-11 00:05:30.000000,2024,5,11,0,5,30.000000,2313,518730.0,18,22990686.05,NaN
2024-05-11 00:05:30.000000,2024,5,11,0,5,30.000000,2313,518730.0,22,24600305.893,NaN
2024-05-11 00:05:30.000000,2024,5,11,0,5,30.000000,2313,518730.0,23,23414665.378,NaN
2024-05-11 00:05:30.000000,2024,5,11,0,5,30.000000,2313,518730.0,27,22511590.973,NaN
2024-05-11 00:05:30.000000,2024,5,11,0,5,30.000000,2313,518730.0,30,21406051.938,NaN
2024-05-11 00:06:0.000000,2024,5,11,0,6,0.000000,2313,518760.0,5,23041364.631,NaN
2024-05-11 00:06:0.000000,2024,5,11,0,6,0.000000,2313,518760.0,7,22754586.396,NaN
2024-05-11 00:06:0.000000,2024,5,11,0,6,0.000000,2313,518760.0,8,22333504.347,NaN
2024-05-11 00:06:0.000000,2024,5,11,0,6,0.000000,2313,518760.0,13,20611296.604,NaN
2024-05-11 00:06:0.000000,2024,5,11,0,6,0.000000,2313,518760.0,14,23065271.871,NaN
2024-05-11 00:06:0.000000,2024,5,11,0,6,0.000000,2313,518760.0,15,21507326.996,NaN
2024-05-11 00:06:0.000000,2024,5,11,0,6,0.000000,2313,518760.0,18,23001936.21,NaN
2024-05-11 00:06:0.000000,2024,5,11,0,6,0.000000,2313,518760.0,22,24579834.094,NaN
2024-05-11 00:06:0.000000,2024,5,11,0,6,0.000000,2313,518760.0,23,23397222.818,NaN
2024-05-11 00:06:0.000000,2024,5,11,0,6,0.000000,2313,518760.0,27,22519756.684,NaN
2024-05-11 00:06:0.000000,2024,5,11,0,6,0.000000,2313,518760.0,30,21410051.33,NaN
2024-05-11 00:06:30.000000,2024,5,11,0,6,30.000000,2313,518790.0,5,23060114.557,NaN
2024-05-11 00:06:30.000000,2024,5,11,0,6,30.000000,2313,518790.0,7,22768550.449,NaN
2024-05-11 00:06:30.000000,2024,5,11,0,6,30.000000,2313,518790.0,8,22328263.752,NaN
2024-05-11 00:06:30.000000,2024,5,11,0,6,30.000000,2313,518790.0,13,20608550.946,NaN
2024-05-11 00:06:30.000000,2024,5,11,0,6,30.000000,2313,518790.0,14,23047418.098,NaN
2024-05-11 00:06:30.000000,2024,5,11,0,6,30.000000,2313,518790.0,15,21494715.338,NaN
2024-05-11 00:06:30.000000,2024,5,11,0,6,30.000000,2313,518790.0,18,23013291.615,NaN
2024-05-11 00:06:30.000000,2024,5,11,0,6,30.000000,2313,518790.0,22,24559392.837,NaN
2024-05-11 00:06:30.000000,2024,5,11,0,6,30.000000,2313,518790.0,23,23379852.151,NaN
2024-05-11 00:06:30.000000,2024,5,11,0,6,30.000000,2313,518790.0,27,22528044.521,NaN
2024-05-11 00:06:30.000000,2024,5,11,0,6,30.000000,2313,518790.0,30,21414158.645,NaN
2024-05-11 00:07:0.000000,2024,5,11,0,7,0.000000,2313,518820.0,5,23078934.141,NaN
2024-05-11 00:07:0.000000,2024,5,11,0,7,0.000000,2313,518820.0,7,22782585.619,NaN
2024-05-11 00:07:0.000000,2024,5,11,0,7,0.000000,2313,518820.0,8,22323145.874,NaN
2024-05-11 00:07:0.000000,2024,5,11,0,7,0.000000,2313,518820.0,13,20605928.296,NaN
2024-05-11 00:07:0.000000,2024,5,11,0,7,0.000000,2313,518820.0,14,23029628.127,NaN
2024-05-11 00:07:0.000000,2024,5,11,0,7,0.000000,2313,518820.0,15,21482211.63,NaN
2024-05-11 00:07:0.000000,2024,5,11,0,7,0.000000,2313,518820.0,18,23024751.618,NaN
2024-05-11 00:07:0.000000,2024,5,11,0,7,0.000000,2313,518820.0,22,24538984.769,NaN
2024-05-11 00:07:0.000000,2024,5,11,0,7,0.000000,2313,518820.0,23,23362552.854,NaN
2024-05-11 00:07:0.000000,2024,5,11,0,7,0.000000,2313,518820.0,27,22536453.471,NaN
2024-05-11 00:07:0.000000,2024,5,11,0,7,0.000000,2313,518820.0,30,21418373.61,NaN
2024-05-11 00:07:30.000000,2024,5,11,0,7,30.000000,2313,518850.0,5,23097822.626,NaN
2024-05-11 00:07:30.000000,2024,5,11,0,7,30.000000,2313,518850.0,7,22796691.58,NaN
2024-05-11 00:07:30.000000,2024,5,11,0,7,30.000000,2313,518850.0,8,22318150.64,NaN
2024-05-11 00:07:30.000000,2024,5,11,0,7,30.000000,2313,518850.0,13,20603428.749,NaN
2024-05-11 00:07:30.000000,2024,5,11,0,7,30.000000,2313,518850.0,14,23011903.379,NaN
2024-05-11 00:07:30.000000,2024,5,11,0,7,30.000000,2313,518850.0,15,21469816.148,NaN
2024-05-11 00:07:30.000000,2024,5,11,0,7,30.000000,2313,518850.0,18,23036315.267,NaN
2024-05-11 00:07:30.000000,2024,5,11,0,7,30.000000,2313,518850.0,22,24518607.686,NaN
2024-05-11 00:07:30.000000,2024,5,11,0,7,30.000000,2313,518850.0,23,23345326.574,NaN
2024-05-11 00:07:30.000000,2024,5,11,0,7,30.000000,2313,518850.0,27,22544982.971,NaN
2024-05-11 00:07:30.000000,2024,5,11,0,7,30.000000,2313,518850.0,30,21422696.213,NaN
2024-05-11 00:08:0.000000,2024,5,11,0,8,0.000000,2313,518880.0,5,23116780.555,NaN
2024-05-11 00:08:0.000000,2024,5,11,0,8,0.000000,2313,518880.0,7,22810868.247,NaN
2024-05-11 00:08:0.000000,2024,5,11,0,8,0.000000,2313,518880.0,8,22313278.754,NaN
2024-05-11 00:08:0.000000,2024,5,11,0,8,0.000000,2313,518880.0,13,20601052.759,NaN
